username,text,id,permalink,author_id,formatted_date,score
JoeBiden,Donald Trump is the most corrupt president in modern American history — and his recovery efforts are making that clearer than ever.,1262420180690505733,https://twitter.com/JoeBiden/status/1262420180690505733,939091,Mon May 18 16:30:00 2020,4.1216766089923835
JoeBiden,Behind every COVID-19 death is a family and a community that will never be the same. Behind every unemployment claim is a life thrown into uncertainty — a person wondering how they’ll make ends meet. There is a real human toll to this crisis. We cannot forget that.,1262042693489905664,https://twitter.com/JoeBiden/status/1262042693489905664,939091,Sun May 17 15:30:00 2020,2.3299918117054323
JoeBiden,Science over fiction.,1261665206184312838,https://twitter.com/JoeBiden/status/1261665206184312838,939091,Sat May 16 14:30:00 2020,2.1583510970540893
JoeBiden,"Los fracasos internacionales de Trump han abierto el camino para que Cuba se una al Consejo de Derechos Humanos de la ONU. Esto traiciona a los presos políticos en Cuba y mina aún más la diplomacia de los EE.UU. Como presidente, defenderé los derechos humanos del pueblo cubano.",1261404739109113856,https://twitter.com/JoeBiden/status/1261404739109113856,939091,Fri May 15 21:15:00 2020,2.134694002485452
JoeBiden,We are months into this crisis. There is simply no excuse for President Trump's failure to implement a national testing strategy.,1261098722852777984,https://twitter.com/JoeBiden/status/1261098722852777984,939091,Fri May 15 00:59:00 2020,2.0900910053097372
